row ID,SSL,BATHRM,HF_BATHRM,HEAT,HEAT_D,AC,NUM_UNITS,ROOMS,BEDRM,AYB,YR_RMDL,EYB,STORIES,SALEDATE,PRICE,QUALIFIED,SALE_NUM,GBA,BLDG_NUM,STYLE,STYLE_D,STRUCT,STRUCT_D,GRADE,GRADE_D,CNDTN,CNDTN_D,EXTWALL,EXTWALL_D,ROOF,ROOF_D,INTWALL,INTWALL_D,KITCHENS,FIREPLACES,USECODE,LANDAREA,GIS_LAST_MOD_DTTM
29636,1601    0852,3.0,2.0,7.0,Warm Cool,Y,1.0,7.0,3.0,1984.0,,2002,3.0,2013-06-06T00:00:00.000Z,895000.0,1,1,2052,1,7.0,3 Story,7.0,Row Inside,8.0,Superior,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,11,978,2018-07-22T18:01:43.000Z
31146,1759    0822,3.0,0.0,7.0,Warm Cool,Y,1.0,9.0,3.0,1946.0,1970.0,1974,2.25,2006-03-14T00:00:00.000Z,729000.0,1,1,1595,1,6.0,2.5 Story Fin,1.0,Single,6.0,Very Good,4.0,Good,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,1.0,12,2045,2018-07-22T18:01:43.000Z
32365,1853    0827,3.0,1.0,7.0,Warm Cool,Y,1.0,9.0,4.0,1922.0,1976.0,1970,2.0,2010-08-12T00:00:00.000Z,0.0,0,1,2298,1,4.0,2 Story,1.0,Single,7.0,Excellent,5.0,Very Good,6.0,Wood Siding,11.0,Slate,6.0,Hardwood,1.0,1.0,12,5622,2018-07-22T18:01:43.000Z
33389,2037    0016,4.0,2.0,1.0,Forced Air,Y,1.0,14.0,7.0,1936.0,1986.0,1976,2.5,1900-01-01T00:00:00.000Z,,0,1,3222,1,6.0,2.5 Story Fin,1.0,Single,8.0,Superior,4.0,Good,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,2.0,12,10706,2018-07-22T18:01:43.000Z
16332,1034    0134,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1912.0,,1960,2.0,1900-01-01T00:00:00.000Z,,0,1,1720,1,4.0,2 Story,7.0,Row Inside,5.0,Good Quality,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1559,2018-07-22T18:01:43.000Z
54998,3090    0803,1.0,1.0,13.0,Hot Water Rad,N,1.0,3.0,3.0,1900.0,2004.0,1967,2.0,2016-02-22T00:00:00.000Z,0.0,0,4,1924,1,4.0,2 Story,8.0,Semi-Detached,4.0,Above Average,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,13,3520,2018-07-22T18:01:43.000Z
90217,5248    0041,1.0,0.0,13.0,Hot Water Rad,N,1.0,5.0,2.0,1921.0,,1954,1.0,2016-02-10T00:00:00.000Z,0.0,0,2,864,1,1.0,1 Story,1.0,Single,3.0,Average,4.0,Good,4.0,Vinyl Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,12,2000,2018-07-22T18:01:43.000Z
77917,4175    0046,3.0,1.0,7.0,Warm Cool,Y,1.0,6.0,3.0,1950.0,2001.0,1953,2.0,2013-09-12T00:00:00.000Z,0.0,0,1,1792,1,4.0,2 Story,1.0,Single,4.0,Above Average,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,2.0,12,4378,2018-07-22T18:01:43.000Z
71941,3811    0108,2.0,1.0,7.0,Warm Cool,Y,2.0,14.0,6.0,1990.0,,1994,2.0,1900-01-01T00:00:00.000Z,0.0,0,1,972,1,4.0,2 Story,6.0,Row End,4.0,Above Average,3.0,Average,4.0,Vinyl Siding,1.0,Comp Shingle,6.0,Hardwood,2.0,0.0,24,3825,2018-07-22T18:01:43.000Z
53041,3034    0130,2.0,0.0,13.0,Hot Water Rad,N,1.0,10.0,5.0,1911.0,,1957,3.0,1900-01-01T00:00:00.000Z,,0,1,2034,1,7.0,3 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,1.0,11,1700,2018-07-22T18:01:43.000Z
23377,1397    0846,3.0,2.0,7.0,Warm Cool,Y,1.0,10.0,4.0,1980.0,2012.0,1997,2.0,2013-03-27T00:00:00.000Z,1650000.0,1,1,3198,1,4.0,2 Story,1.0,Single,7.0,Excellent,4.0,Good,15.0,Face Brick,4.0,Shake,6.0,Hardwood,1.0,2.0,12,7560,2018-07-22T18:01:43.000Z
85503,4563    0052,2.0,1.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1937.0,,1957,2.0,1900-01-01T00:00:00.000Z,,0,1,1260,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,3043,2018-07-22T18:01:43.000Z
18922,1232    0833,2.0,0.0,7.0,Warm Cool,Y,1.0,7.0,3.0,1900.0,2002.0,1962,2.0,2004-08-02T00:00:00.000Z,1100000.0,1,1,1992,1,4.0,2 Story,8.0,Semi-Detached,7.0,Excellent,4.0,Good,5.0,Stucco,6.0,Metal- Sms,6.0,Hardwood,1.0,1.0,13,2408,2018-07-22T18:01:43.000Z
55254,3150    0025,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1925.0,,1943,2.0,1900-01-01T00:00:00.000Z,,0,1,1352,1,4.0,2 Story,6.0,Row End,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1788,2018-07-22T18:01:43.000Z
97592,5582    0002,3.0,0.0,13.0,Hot Water Rad,Y,1.0,7.0,4.0,1935.0,,1957,2.25,1996-11-13T00:00:00.000Z,74000.0,0,1,2261,1,4.0,2 Story,1.0,Single,4.0,Above Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,1.0,12,2583,2018-07-22T18:01:43.000Z
81036,4346    0030,1.0,0.0,1.0,Forced Air,Y,1.0,5.0,2.0,1927.0,2007.0,1964,1.0,1900-01-01T00:00:00.000Z,,0,1,768,1,1.0,1 Story,1.0,Single,3.0,Average,3.0,Average,19.0,Aluminum,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,0.0,12,12000,2018-07-22T18:01:43.000Z
101352,5900    0046,2.0,1.0,7.0,Warm Cool,Y,1.0,7.0,3.0,2001.0,,2006,2.0,2016-09-23T00:00:00.000Z,0.0,0,2,1200,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,4.0,Good,4.0,Vinyl Siding,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,0.0,11,1480,2018-07-22T18:01:43.000Z
68095,3648    1021,3.0,1.0,1.0,Forced Air,Y,1.0,6.0,3.0,2012.0,,2014,3.0,2013-03-01T00:00:00.000Z,775190.0,1,1,1582,1,7.0,3 Story,6.0,Row End,5.0,Good Quality,5.0,Very Good,22.0,Brick/Siding,2.0,Built Up,11.0,Hardwood/Carp,1.0,0.0,11,978,2018-07-22T18:01:43.000Z
27308,1464    0046,4.0,1.0,7.0,Warm Cool,Y,1.0,10.0,5.0,1990.0,,2003,2.0,2013-02-06T00:00:00.000Z,0.0,0,1,3942,1,4.0,2 Story,1.0,Single,7.0,Excellent,5.0,Very Good,14.0,Common Brick,4.0,Shake,6.0,Hardwood,2.0,4.0,12,5000,2018-07-22T18:01:43.000Z
406,0133    0093,4.0,1.0,7.0,Warm Cool,Y,2.0,11.0,5.0,1883.0,2011.0,1969,3.0,2018-01-24T00:00:00.000Z,0.0,0,5,2702,1,7.0,3 Story,7.0,Row Inside,5.0,Good Quality,5.0,Very Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,2.0,2.0,24,1800,2018-07-22T18:01:43.000Z
13470,0965    0051,1.0,1.0,7.0,Warm Cool,Y,1.0,10.0,2.0,1920.0,2010.0,1969,2.0,2001-08-14T00:00:00.000Z,334000.0,1,1,1120,1,4.0,2 Story,6.0,Row End,5.0,Good Quality,4.0,Good,14.0,Common Brick,13.0,Neopren,6.0,Hardwood,1.0,1.0,11,615,2018-07-22T18:01:43.000Z
63391,3305    0044,4.0,0.0,13.0,Hot Water Rad,N,4.0,16.0,4.0,1936.0,,1947,2.0,2014-04-29T00:00:00.000Z,401000.0,1,2,2788,1,4.0,2 Story,2.0,Multi,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,4.0,0.0,23,2643,2018-07-22T18:01:43.000Z
42299,2613    0041,3.0,1.0,1.0,Forced Air,Y,2.0,11.0,5.0,1904.0,1975.0,1972,3.0,2005-11-10T00:00:00.000Z,875000.0,1,1,2149,1,7.0,3 Story,7.0,Row Inside,6.0,Very Good,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,2.0,3.0,24,2196,2018-07-22T18:01:43.000Z
69000,3719    0967,3.0,1.0,1.0,Forced Air,Y,1.0,8.0,4.0,2015.0,,2016,2.0,2015-09-01T00:00:00.000Z,587515.0,1,2,1584,1,4.0,2 Story,5.0,Town Inside,5.0,Good Quality,5.0,Very Good,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,11,1201,2018-07-22T18:01:43.000Z
62868,3332    0037,1.0,0.0,13.0,Hot Water Rad,N,1.0,7.0,3.0,1932.0,,1954,2.0,1900-01-01T00:00:00.000Z,,0,1,1233,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1751,2018-07-22T18:01:43.000Z
74893,3975    0023,1.0,0.0,13.0,Hot Water Rad,Y,1.0,6.0,3.0,1939.0,,1947,2.0,1900-01-01T00:00:00.000Z,0.0,0,1,1212,1,4.0,2 Story,1.0,Single,4.0,Above Average,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,1.0,12,3408,2018-07-22T18:01:43.000Z
69500,3745    0075,1.0,1.0,7.0,Warm Cool,Y,1.0,7.0,3.0,1951.0,1991.0,1958,2.0,1900-01-01T00:00:00.000Z,,0,1,1088,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,13,2838,2018-07-22T18:01:43.000Z
33609,1970    0008,1.0,0.0,7.0,Warm Cool,Y,1.0,7.0,2.0,1952.0,,1962,1.75,1900-01-01T00:00:00.000Z,,0,1,1524,1,4.0,2 Story,1.0,Single,4.0,Above Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,4169,2018-07-22T18:01:43.000Z
92230,5318    0191,2.0,1.0,1.0,Forced Air,Y,1.0,6.0,3.0,2008.0,,2011,2.0,2008-12-24T00:00:00.000Z,320000.0,1,1,1632,1,4.0,2 Story,6.0,Row End,4.0,Above Average,5.0,Very Good,4.0,Vinyl Siding,1.0,Comp Shingle,2.0,Carpet,1.0,0.0,11,2876,2018-07-22T18:01:43.000Z
39150,2597    0059,2.0,1.0,13.0,Hot Water Rad,N,1.0,10.0,4.0,1922.0,,1960,2.0,1900-01-01T00:00:00.000Z,0.0,0,1,2260,1,4.0,2 Story,7.0,Row Inside,5.0,Good Quality,3.0,Average,14.0,Common Brick,10.0,Clay Tile,6.0,Hardwood,1.0,1.0,11,2310,2018-07-22T18:01:43.000Z
3754,0651    0088,2.0,0.0,1.0,Forced Air,N,1.0,6.0,3.0,1909.0,,1954,2.0,2001-05-16T00:00:00.000Z,125240.0,1,1,1440,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,2.0,0.0,11,1392,2018-07-22T18:01:43.000Z
71314,3915    0015,2.0,1.0,7.0,Warm Cool,Y,1.0,8.0,3.0,1941.0,2015.0,1967,2.0,2016-03-30T00:00:00.000Z,599000.0,1,3,1306,1,4.0,2 Story,6.0,Row End,4.0,Above Average,5.0,Very Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,2.0,11,2834,2018-07-22T18:01:43.000Z
40359,2349    0168,2.0,1.0,13.0,Hot Water Rad,N,1.0,8.0,3.0,1936.0,1969.0,1957,2.0,1900-01-01T00:00:00.000Z,,0,1,1396,1,4.0,2 Story,1.0,Single,5.0,Good Quality,3.0,Average,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,1.0,12,3799,2018-07-22T18:01:43.000Z
9588,0932    0005,2.0,0.0,13.0,Hot Water Rad,Y,1.0,7.0,3.0,1913.0,2010.0,1964,2.0,2009-12-04T00:00:00.000Z,310000.0,1,1,1581,1,4.0,2 Story,7.0,Row Inside,3.0,Average,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,11.0,Hardwood/Carp,1.0,0.0,11,1935,2018-07-22T18:01:43.000Z
72595,3965    0031,2.0,0.0,13.0,Hot Water Rad,Y,1.0,8.0,4.0,1925.0,2004.0,1957,2.5,2004-02-23T00:00:00.000Z,313636.0,1,1,1870,1,6.0,2.5 Story Fin,8.0,Semi-Detached,4.0,Above Average,4.0,Good,6.0,Wood Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,13,4350,2018-07-22T18:01:43.000Z
33938,1892E   0034,1.0,0.0,7.0,Warm Cool,Y,1.0,6.0,3.0,1940.0,,1960,2.0,2005-08-02T00:00:00.000Z,0.0,0,1,1426,1,4.0,2 Story,1.0,Single,5.0,Good Quality,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,3608,2018-07-22T18:01:43.000Z
99709,5682    0835,1.0,1.0,7.0,Warm Cool,Y,1.0,6.0,3.0,1951.0,1960.0,1964,2.0,2007-08-01T00:00:00.000Z,0.0,0,1,1344,1,4.0,2 Story,1.0,Single,4.0,Above Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,2.0,Carpet,1.0,1.0,12,7120,2018-07-22T18:01:43.000Z
25491,1467    0970,3.0,2.0,7.0,Warm Cool,Y,1.0,9.0,4.0,1997.0,,2004,3.0,2001-09-25T00:00:00.000Z,1025000.0,1,1,3953,1,7.0,3 Story,1.0,Single,5.0,Good Quality,5.0,Very Good,10.0,Brick Veneer,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,3.0,12,8275,2018-07-22T18:01:43.000Z
46821,2796    0031,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1927.0,,1960,2.0,2012-04-19T00:00:00.000Z,0.0,0,1,1646,1,4.0,2 Story,6.0,Row End,5.0,Good Quality,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,1.0,11,3975,2018-07-22T18:01:43.000Z
81274,4361    0815,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1926.0,,1954,1.25,1900-01-01T00:00:00.000Z,,0,1,1123,1,3.0,1.5 Story Fin,1.0,Single,3.0,Average,3.0,Average,4.0,Vinyl Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,12,7141,2018-07-22T18:01:43.000Z
59633,3264    0155,1.0,2.0,13.0,Hot Water Rad,N,1.0,9.0,4.0,1930.0,,1954,2.0,1900-01-01T00:00:00.000Z,,0,1,1870,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,1.0,13,5131,2018-07-22T18:01:43.000Z
39823,2367    0815,3.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,4.0,1961.0,,1981,1.0,2016-04-14T00:00:00.000Z,1016000.0,1,3,2459,1,1.0,1 Story,1.0,Single,5.0,Good Quality,4.0,Good,14.0,Common Brick,3.0,Shingle,6.0,Hardwood,1.0,1.0,12,8000,2018-07-22T18:01:43.000Z
8441,0855    0308,1.0,0.0,13.0,Hot Water Rad,N,1.0,5.0,2.0,1914.0,1981.0,1954,2.0,2010-11-04T00:00:00.000Z,0.0,0,1,832,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,3.0,Wood Floor,1.0,0.0,11,900,2018-07-22T18:01:43.000Z
16318,1034    0109,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1911.0,,1960,2.0,1900-01-01T00:00:00.000Z,,0,1,1551,1,4.0,2 Story,7.0,Row Inside,5.0,Good Quality,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,1.0,11,1224,2018-07-22T18:01:43.000Z
102280,5890    0151,2.0,1.0,1.0,Forced Air,Y,1.0,6.0,3.0,2007.0,,2010,3.0,2006-10-12T00:00:00.000Z,0.0,0,1,2160,1,7.0,3 Story,7.0,Row Inside,4.0,Above Average,5.0,Very Good,4.0,Vinyl Siding,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,0.0,11,2694,2018-07-22T18:01:43.000Z
494,0176    0009,4.0,0.0,7.0,Warm Cool,Y,3.0,14.0,4.0,1900.0,2001.0,1960,3.0,2012-07-05T00:00:00.000Z,0.0,0,1,2433,1,7.0,3 Story,7.0,Row Inside,5.0,Good Quality,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,3.0,1.0,24,1712,2018-07-22T18:01:43.000Z
2974,0335    0813,2.0,1.0,13.0,Hot Water Rad,Y,1.0,9.0,4.0,1890.0,2012.0,1969,2.0,2012-09-28T00:00:00.000Z,890000.0,1,1,2542,1,4.0,2 Story,7.0,Row Inside,5.0,Good Quality,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,5.0,11,2000,2018-07-22T18:01:43.000Z
77870,4054    0090,2.0,0.0,1.0,Forced Air,Y,1.0,6.0,3.0,1978.0,1987.0,1984,2.0,1900-01-01T00:00:00.000Z,,0,1,1400,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,4.0,Vinyl Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,11,1290,2018-07-22T18:01:43.000Z
39320,2345    0037,4.0,2.0,7.0,Warm Cool,Y,1.0,11.0,4.0,1978.0,,1990,3.0,2013-08-20T00:00:00.000Z,1030000.0,1,1,2952,1,7.0,3 Story,6.0,Row End,6.0,Very Good,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,1.0,11,2850,2018-07-22T18:01:43.000Z
103680,6148    0036,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,2.0,1936.0,,1957,1.5,2018-03-08T00:00:00.000Z,0.0,0,3,1301,1,3.0,1.5 Story Fin,1.0,Single,4.0,Above Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,4715,2018-07-22T18:01:43.000Z
48959,2827S   0025,1.0,1.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1910.0,1988.0,1957,2.0,1900-01-01T00:00:00.000Z,,0,1,1304,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1850,2018-07-22T18:01:43.000Z
24947,1340    0021,4.0,1.0,1.0,Forced Air,Y,1.0,11.0,4.0,1936.0,2002.0,1998,2.75,2006-06-22T00:00:00.000Z,2575000.0,1,1,3601,1,7.0,3 Story,1.0,Single,9.0,Exceptional-A,4.0,Good,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,3.0,12,11181,2018-07-22T18:01:43.000Z
90088,5291    0086,2.0,0.0,1.0,Forced Air,Y,1.0,5.0,2.0,1947.0,2017.0,1967,2.0,2018-03-05T00:00:00.000Z,330000.0,1,4,800,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,13,2553,2018-07-22T18:01:43.000Z
38376,2255    0021,3.0,2.0,1.0,Forced Air,Y,1.0,11.0,6.0,1940.0,1985.0,1984,2.5,1900-01-01T00:00:00.000Z,0.0,0,1,3254,1,6.0,2.5 Story Fin,1.0,Single,6.0,Very Good,4.0,Good,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,3.0,12,11818,2018-07-22T18:01:43.000Z
71120,3928    0016,1.0,1.0,13.0,Hot Water Rad,N,1.0,9.0,4.0,1900.0,,1963,2.0,1998-08-07T00:00:00.000Z,0.0,0,1,1828,1,4.0,2 Story,1.0,Single,6.0,Very Good,3.0,Average,6.0,Wood Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,7500,2018-07-22T18:01:43.000Z
22591,1296E   0360,2.0,1.0,13.0,Hot Water Rad,Y,1.0,6.0,3.0,1926.0,,1969,2.0,2015-08-06T00:00:00.000Z,890000.0,1,3,1298,1,4.0,2 Story,7.0,Row Inside,5.0,Good Quality,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,2125,2018-07-22T18:01:43.000Z
97626,5590    0010,1.0,0.0,13.0,Hot Water Rad,N,1.0,7.0,3.0,1926.0,,1957,2.0,1900-01-01T00:00:00.000Z,,0,1,1250,1,4.0,2 Story,1.0,Single,4.0,Above Average,3.0,Average,7.0,Shingle,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,0.0,12,3125,2018-07-22T18:01:43.000Z
42812,2700    0018,3.0,1.0,7.0,Warm Cool,Y,1.0,8.0,5.0,1912.0,,1986,2.0,2016-07-19T00:00:00.000Z,890000.0,1,3,2103,1,4.0,2 Story,1.0,Single,5.0,Good Quality,4.0,Good,14.0,Common Brick,11.0,Slate,6.0,Hardwood,2.0,0.0,12,4435,2018-07-22T18:01:43.000Z
1413,0038    0825,4.0,1.0,7.0,Warm Cool,Y,4.0,6.0,4.0,1800.0,2004.0,1972,2.0,2010-02-04T00:00:00.000Z,0.0,0,1,1392,1,4.0,2 Story,6.0,Row End,6.0,Very Good,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,4.0,0.0,24,577,2018-07-22T18:01:43.000Z
67023,3563    0121,1.0,1.0,1.0,Forced Air,N,1.0,5.0,2.0,1940.0,,1954,2.0,1900-01-01T00:00:00.000Z,,0,1,884,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,11.0,Hardwood/Carp,1.0,0.0,11,878,2018-07-22T18:01:43.000Z
61075,3325    0013,2.0,0.0,13.0,Hot Water Rad,N,1.0,8.0,3.0,1935.0,,1943,2.0,1900-01-01T00:00:00.000Z,,0,1,1188,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,2826,2018-07-22T18:01:43.000Z
12061,0950    0092,2.0,0.0,7.0,Warm Cool,Y,1.0,5.0,2.0,1931.0,1987.0,1964,2.0,2017-11-01T00:00:00.000Z,0.0,0,2,750,1,4.0,2 Story,7.0,Row Inside,3.0,Average,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,1.0,11,1043,2018-07-22T18:01:43.000Z
100385,5885    0077,2.0,1.0,8.0,Ht Pump,Y,1.0,7.0,3.0,2009.0,,2012,2.0,2010-09-20T00:00:00.000Z,299900.0,1,1,1881,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,5.0,Very Good,4.0,Vinyl Siding,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,0.0,11,2026,2018-07-22T18:01:43.000Z
51237,2989    0073,1.0,1.0,13.0,Hot Water Rad,N,1.0,7.0,4.0,1928.0,,1954,2.0,1900-01-01T00:00:00.000Z,,0,1,1436,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,1661,2018-07-22T18:01:43.000Z
52623,2967    0804,1.0,1.0,13.0,Hot Water Rad,N,1.0,7.0,3.0,1920.0,,1947,2.0,1999-05-27T00:00:00.000Z,165000.0,1,1,1555,1,4.0,2 Story,1.0,Single,4.0,Above Average,3.0,Average,5.0,Stucco,11.0,Slate,6.0,Hardwood,1.0,1.0,12,5148,2018-07-22T18:01:43.000Z
77784,4175    0024,2.0,0.0,7.0,Warm Cool,Y,1.0,6.0,3.0,1950.0,,1960,2.0,1997-03-10T00:00:00.000Z,165000.0,1,1,1400,1,4.0,2 Story,1.0,Single,4.0,Above Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,5100,2018-07-22T18:01:43.000Z
93018,5399    0118,2.0,1.0,1.0,Forced Air,Y,1.0,6.0,3.0,1950.0,2012.0,1969,2.0,2012-05-24T00:00:00.000Z,225000.0,1,1,996,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,0.0,13,1855,2018-07-22T18:01:43.000Z
90770,5268    0005,1.0,1.0,13.0,Hot Water Rad,N,1.0,9.0,4.0,1920.0,1991.0,1954,4.0,1999-08-11T00:00:00.000Z,0.0,0,1,1650,1,4.0,2 Story,1.0,Single,3.0,Average,3.0,Average,4.0,Vinyl Siding,1.0,Comp Shingle,3.0,Wood Floor,1.0,0.0,12,2625,2018-07-22T18:01:43.000Z
53431,3027    0806,5.0,1.0,1.0,Forced Air,Y,3.0,9.0,6.0,1914.0,2015.0,1980,2.0,2011-12-12T00:00:00.000Z,335000.0,0,1,3610,1,4.0,2 Story,6.0,Row End,4.0,Above Average,5.0,Very Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,3.0,0.0,24,3230,2018-07-22T18:01:43.000Z
18728,1087    0072,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1929.0,,1954,2.0,1900-01-01T00:00:00.000Z,,0,1,1336,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,1152,2018-07-22T18:01:43.000Z
84891,5000S   0041,1.0,0.0,7.0,Warm Cool,Y,1.0,6.0,2.0,1943.0,,1954,2.0,1900-01-01T00:00:00.000Z,,0,1,832,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1456,2018-07-22T18:01:43.000Z
71604,3929    0021,4.0,0.0,7.0,Warm Cool,Y,1.0,14.0,4.0,1900.0,2000.0,1960,2.5,1999-04-01T00:00:00.000Z,0.0,0,1,3393,1,6.0,2.5 Story Fin,1.0,Single,5.0,Good Quality,4.0,Good,4.0,Vinyl Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,2.0,12,7500,2018-07-22T18:01:43.000Z
82874,4561    0230,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,2.0,1932.0,1987.0,1954,2.0,1900-01-01T00:00:00.000Z,,0,1,1405,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,22.0,Brick/Siding,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1575,2018-07-22T18:01:43.000Z
41306,2546    0085,2.0,1.0,7.0,Warm Cool,Y,1.0,9.0,3.0,1900.0,2010.0,1978,3.0,1997-12-17T00:00:00.000Z,480000.0,1,1,3222,1,7.0,3 Story,6.0,Row End,7.0,Excellent,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,4340,2018-07-22T18:01:43.000Z
